,part,title,date,rating,text
0,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-18,4,깔끔하고 정리가 잘 되어 있어요! 오늘 책 받았는데 너무 잘 산거 같아요 열심히 공부하겠습니다
1,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-15,4,"유튜브로 많은 도움을 받았고, 영상 하나하나 넘기는것도 좋지만 책으로 직접 확인하고 싶은 마음이 커서 구매했어요!"
2,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-02,4,친절하게 책을 보고 따라 할 수 있게 잘 구성 되어 있습니다.
3,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-18,4,오빠두 유투브 광팬입니다. 정말 알기쉽게 설명 잘해주세요!!
4,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-12,4,아직은 엑셀이 어렵지만ㅠㅠㅠ 따라하다보면 쉽게 할 수 있을 것 같습니다! 유튜브 영상도 있으니 좋네요
5,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-11,4,유용하고 도움이 많이 됩니다.
6,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-10,4,일반 엑셀 함수 관련 서적과 달리 실무에 바로 적용 할 수 있도록 상황에 따른 케이스별 설명이 되어 있어 매우 유용합니다.
7,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-09,4,보기 편해요 설명 쉽고요
8,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-01,4,감사히 읽겠습니다 ^^
9,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-28,4,실무적으로 딱 필요한 정보라서 도움됩니다.
10,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-24,4,영상과 함께 보니 더 쉽게 공부할 수 있어 좋네요~
11,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-17,4,엑셀 실무의 정석!!
12,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-14,4,"기초부터 꾸준하게, 탄탄하게 닫져보려고 기다립니다. 영상보다는 글 선호하는 편이라 이번에 책 출간하셔서 정말 기쁩니다.~"
13,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-29,4,공부해야 해서 구매했어요! 잘 볼게요!
14,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-25,3,내용이 충실해요 읽기 편안합니다.
15,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-24,4,내용이 이해력 낮은사람도 쉽게 볼 수 있습니다. 필요한 부분이 잘되어있어 매우 유용합니다
16,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-24,4,잘 봤습니다. 감사합니다.
17,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-22,4,책 내용 좋고 설명도 좋습니다.
18,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-21,4,유익하고 좋아요~!
19,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-11,3,엑셀 최고의 책이라고 얘기듣고 구매쌨습니다
20,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-05,4,도움 많이 됩니다^^
21,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-04,4,인터넷 강의도 있고 이해하기 쉽게 구성되었습니다.
22,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-08-02,4,원하던 정보만 들어있습니다.
23,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-07-22,4,책도 강의도 좋아요 엑셀 배우는데 도움이 됩니다
24,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-07-21,4,실무용 최고 적극 추천 유튜브 강의도 있으니 공부하기 수월함
25,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-07-21,1,새책을 주문했는데 상태가 이렇네요. 10년 넘은 책도 이것보다 상태가 좋아요. 원래 이런책을 보내신건지 아니면 배송과정에서 잘못된건지 몰라도 교환 신청하겠습니다
26,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-07-13,4,유튜브랑 실전연습으로 이 책 한권을 끝내고자 주문했다 바로 유용하게 사용해보자!!
27,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-07-02,1,"장난하는 것도 아니고 산간 도서 지역 배송 한것도 아닌데 다음날 배송확정이라면서 4일지나도 안오는게 말이 되나요?? 이럴거면 그냥 바로드림으로 가서 받지"
28,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-07-02,4,실무에 너무 유용합니다!
29,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-06-27,4,역시 EXCEL은 EXCEL♡
30,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-06-19,4,기초부터 탄탄히 쌓고싶은분께 꼭 추천합니다
31,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-06-07,4,"읽기 좋게 쓰여있고, 동영상 강의와 연계도 좋다."
32,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-06-07,4,상세하고 좋아요 굿굿
33,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-31,4,업무능력 향상시키기에 좋아요
34,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-31,4,자세하게 정리되어 있어서 좋아요
35,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-28,4,좋아요. 만족합니다.
36,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-24,4,직접 책으로도 보면서 하려고 구입했습니다
37,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-22,4,책내용 너무 좋아요
38,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-16,4,내용이 알차고 너무 좋아요 계속 소장할거에요
39,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-14,3,역시 엑셀은 오빠두.
40,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-12,4,내용이 유익해요 좋습니다
41,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-11,4,유튜브로 보다가 너무 유용한 내용들이 많아 구입하게 됐어요! 기존에 출판된 엑셀책들은 진짜 교과서적인 부분들만 다루는데 이 책은 진짜 실무에 유용한 내용들이 많아요! 잘쓰겠습니다��
42,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-11,4,내용이 아주 좋아요 잘 활용하겠습니다.
43,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-10,3,"엑셀을 처음 보시는 분이 아니라면 새로운 방법을 알기 좋아요 페이지 구성도 찾기 편한듯 합니다."
44,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-02,4,잼있게 잘 읽었습니당
45,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-02,4,재미있게 잘 보았습니다.
46,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-01,4,유용한 내용 잘 정리되어있어용
47,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-05-01,4,엑셀의 숨은 기능을 알려주는 정말 유용한 책이라고 생각합니다.
48,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-30,4,오빠두 유투브 구독하다가 책 출간 소식을 듣고 구입했습니다. 8주 스터디를 하면서 알려주시는 대로 따라하다보니 엑셀이 쉽게 느껴집니다..ㅎㅎ :D
49,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-29,4,실무에서 사용하는 엑셀 기능 등을 알 수 있어서 너무 좋아요! 배운것을 바로 써먹을 수 있는 책! 진심으로 추천합니다!
50,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-26,4,유튜브로 관련 내용을 함께 해주어 엄청 유용합니다
51,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-24,4,엑셀을 책으로 배울 생각이시면 이 한권의 책을 추천하겠습니다. 책 구매로 끝내지 마시고 오빠두 홈페이지에서 배울 수 있는 동영상 컨텐츠를 꼭 놓치지 마세요.
52,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-24,4,이 책은 엑셀을 왜 하야하는지 부터 시작해서 엑셀을 정말 잘 사용할 수 있게 만들어 줍니다!
53,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-23,4,"현업에서 바로 활용할 수 있도록 체계적인 샘플, 동영상 강의를 통해 배울 수 있어서 너무 좋은 책입니다. 실제로 배운 내용을 통해 오래 걸리던 엑셀 반복 작업들을 자동화 또는 작업 시간을 최소화하는데 활용할 수 있었습니다!"
54,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-23,4,즐겨보는 강의인데 책으로 나와서 구매하고 공부해요. 강의로도 충분히 공부가 많이 되지만 교재가 생겨서 아주 기분좋아요.
55,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-23,4,엑셀 실무에 대해 이렇게 자세하게 알 수 있었던 책은 처음입니다. 열심히 공부해서 나중에 실무에서 잘 활용할 수 있었으면 좋겠습니다~!!
56,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-20,3,엑셀 기본에 충실한 교재입니다 저는 함수의 활용이 필요해서 주문했는데... 생각보다 기본적인 내용이라서 아쉬움이 있네요... 함수의 다양한 활용예제가 많은 책이 있으면 좋을것 같습니다.
57,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-18,4,유익하고 실무에 도움이 많이 되네요.
58,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-17,4,"해당 분야에서 베스트라 구매했아요, 유용하기를"
59,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-11,4,꼼꼼하게 읽어보는 중인데 유용합니다.
60,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-10,4,엑셀 고수로 유명한 오빠두엑셀 님의 책입니다. 다른 엑셀 책보다 업무 실전에 더 가까운 내용과 팁이 포함되어 있다고 생각합니다.
61,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-06,4,업무에 도움이 될 것 같아요
62,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-05,4,잘 구성되어 있어 좋아요 많은 도움이 됩니다 감사해요^^
63,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-04,4,깔끔하게 잘 정리되어 있습니다. 실제 업무에 많은 도움이 될듯 합니다.
64,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-04-01,4,"엑셀은 많지만 정말 핵심만 모아놓은것 같아요. 알고 있는 내용도 있지만 읽으면서 정리되는 기분입니다."
65,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-27,4,엑셀 기능 중 실무에서 사용하는 부분을 빠르게 익힐 수 있어요
66,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-26,4,전반적인 내용이 유용합니다.
67,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-24,3,괜찮아요 생각보다 좋네요
68,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-22,4,잘보겠습니다감사합니다
69,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-20,4,유익합니다!!!!!!
70,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-20,4,유익합니다!!!!!!
71,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-20,4,유익합니다!!!!!!
72,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-20,4,재미있게 잘 보고 있습니다
73,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-19,3,없어서 이거라도 사옴
74,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-09,4,역시 쉽고 좋네요~
75,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-09,4,좋은책 내주셔서 감사합니다 꾸준히 공부하겠습니다
76,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-07,4,구매후 훑어보기만 한 상태입니다. 사무실에서 동료직원에게 물어보는 것도 한도가 있는데 그런 아쉬움을 상당히 달래줄 것 같습니다. 엑셀 달인의 그날까지...
77,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-04,4,실전에서 사용할 수 있는 내용으로 어렵지.않고 좋아요. 특히 유튜브에서 요즘정리를 해주시고 계셔서 더욱 유용하네요
78,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-04,4,오빠두엑셀 유튜브에서 유익한 내용을 보고 구매했는데 꼭 필요한 내용들로 꽉 채워져 있네요 엑셀 실무부터 바이블까지 가지고 있는데 이 책은 또다른 배우는 재미가 있어서 좋습니다
79,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-04,3,진짜 쓰는 실무 엑셀
80,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-03-03,1,책상태 최악으로 배송옵니다. 모서리 구겨져있고 심지어 중간도 구겨저있음ㅋㅋㅋ 책 포장에 문제 있어요. 교보에서 택배로 실물책은 더이상 구입 안할거 같네요… 한번 읽고 버릴거 아니면요.
81,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-28,3,엑셀 쌩초보는 지났고 중급자가 되기위해 공부하되는분에게 추천해요 전 오빠두님 영상을 거의다 봤고 엑셀 여러 기능을 써봐서 큰 도움은 안된것같아서 아쉽네요 ㅠ 파워쿼리나 VBA 내용이 좀 많을줄 알았는데 간략한 소개만 되어있어서.. 그래도 책자체는 좋고 구성도 괜찮습니다 다음에는 엑셀 고급기능에 대한 설명이 많았으면 좋겠어요
82,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-25,1,"최악의 배송입니다. 1주일 걸리고, 책도 찢어져서오네요. 책을 사고 기분이 나빠지는 배송입니다."
83,기술/컴퓨터,진짜 쓰는 실무 엑셀,2022-02-21,3,금요일 주문인데 수요일 도착 예정입니다. 수요일이라도 받으면 좋겠네요
84,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-22,2,"이해하기 쉽기는 하나 담고 있는 컨텐츠가 책 한권으로 내기엔 상당히 부족함 그러다보니 책 가격 책정을 위해 불필요하게 자간을 넓히고, 컬러 인쇄/고급용지를 사용한 듯하여 동 저자/출판사의 책은 향후 구입을 보류할것 같음"
85,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-20,4,"문과 웹분야 it기획자의 입장에서 작성한 책. 모든 학문의 커다란 장벽인 ""용어""나 컴퓨터 작동 개념에 대해 전혀 모르는 사람이라면 이 책을 적극 추천함. 다만 완성된 코드예제같은거 기대하고 사면 안됨. 딱 어떻게 생겼는지 정도를 알려주기 위해서만 코드가 조금 들어가있고 예제는 없다고 보는게 좋음"
86,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-07-29,4,그동안 IT 회사에 근무하는 문과생으로서 외계어로 밖에 들리지 않던 IT 용어에 대하여 쉽게 설명해 주는 이 책을 만나 새로운 세상을 맛보게 된 느낌입니다. 정말 머리숙여 감사 인사를 드립니다. 이보다 좀 더 심화된 후속편도 나오면 좋겠다는 생각입니다.
87,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-27,4,"전체적인 개념을 알기 쉽게 잘 설명된 책으로 강력하게 추천 드리고 싶습니다. 특히, 알고 있던 것들도 더 명확시 이해하는 기회가 되었습니다. 쉽기는 하지만 핵심적인 개념과 내용이 모두 담겨있어 실제 얼마나 경험을 많이하시고 고민하시면서 집필하셨는지 감탄하였습니다. 사실 개발하시는 분들은 더 깊은 내용을 당연히 잘 아시는데 이러한 전체 맥락과 흐름을 짚으면서 개념을 쉽게 제 3자의 관점해서 설명해 주시기는 쉽지 않을수도 있어서 이 책의 진가가 있지 않나 합니다"
88,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-29,3,문과생이니 컴알못이 당연하게 받아들여지는 시대는 지났다. 2편 기다립니다
89,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-19,4,저는 전기전자공학을 전공하는 학생입니다. 제가 늘 고민을 하던 공학을 전공하지 않는 친구에게 기술을 소개할 방법을 이 책에서 찾을 수 있었던 거 같습니다.
90,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-10-11,4,무얼 모르는지도 모르겠는 IT업계 이야기를 쉽고 흥미롭게 설명해 놓아서 시간 가는지 모르고 단숨에 읽었습니다. 올 해 읽은책 중에서 가장 유용한 책이었습니다.
91,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-23,4,처음 프로젝트를 진행하면서 IT 용어에 대한 개념과 지식이 많이 부족함을 느꼈습니다. 가장 헷갈리고 중요했던 부분들을 쉽게 이해할 수 있어서 검색과 부족한 부분을 찾아 학습하는데 크게 도움이 되었습니다. 구현은 되는데 설명을 할 수 없는 등 '애매하게 알고 있는 것 같아서 공부가 더 필요해!'라는 분들께 강력하게 추천합니다!!
92,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-11,4,실무에 쓰일 법한 전문 용어들만 쏙쏙 골라서 누구나 이해할 수 있게 쓴 책입니다. IT 입문서로 강추합니다!
93,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-10,4,"다른 영역에서 일 하다가 늦게 개발자로 커리어를 다시 시작해서 부족한 부분이 많았는데, 현직 개발자임에도 불구하고 미쳐 알지 못했던 기본을 다져주는 책이였습니다. 책도 잘 읽히고 재미있게 잘 읽었습니다. 좋은 책 써주셔서 감합니다."
94,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-02-26,4,생각정리가 잘되고 이해하기 쉽게 풀어써주셨어요 읽어보고 좋아서 지인에게도 선물용으로 추가구입했어요~
95,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-13,4,IT에 관심있는 비전공자들이 IT에대한 큰그림을 그릴수 있는 책입니다. IT에 대한 이해도를 높일수 있어 참 유용하네요^^
96,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-08-28,4,딱 비전공자들을 위한 책인 것 같아요 ㅋㅋ 어디부터 시작해야 하나 막막했는데 감사합니다 사람들의 니즈를 잘 파악한 듯
97,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-10-08,4,컴퓨터 비전공자로서 공부를 시작하기가 너무 막막했는데 답답함을 해결하는데 도움을 줍니다
98,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-10,4,아직 읽기 전이지만 내용 대강봤을 때 좋아보입니다 그냥 가볍게 한번 큰틀볼 때 비전공자에겐 유익한 것 같네요 ㅎ
99,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-08-07,4,좋아요
100,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-03-08,4,비전공자가 it부서 일을 하게 되었는데 딱 제가 찾던 책이었어요...시행착오를 겪는 모습까지 저자와 똑같아서 정말 큰 도움이 되었습니다.
101,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-13,3,IT회사에서 일하는 비전공자를 위한 책. 내안에 파편적으로 흩어져있는 개념이 잘 정리되어있다. 팀원들과 공유하고 싶다.
102,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-25,4,IT 용어를 쉽게 설명해줘서 좋습니다. 그림도 많아요.
103,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-23,4,비전공자로서 it공부를 시작하기가 막막했는데 기본적인 개념 잡기에 좋아요.
104,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-22,4,"독학으로 코딩을 익히고 있는데, 큰 그림을 익히는데 도움이 됩니다"
105,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-17,4,it분야에 관심이 많은데 비전공자이다 보니 한계가 있어 정보 습득에 한계가 있었습니다. 이 책을 통해 it분야를 좀 더 이해할 수 있었어요.
106,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-10-09,4,정말 쉽게 잘 읽혀지는 IT 필독서
107,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-08-01,4,프로그램 기본 이해에 도움되요
108,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-29,4,간단명료하고 아이티분야의 사람과 협업하기 위해 읽어보기 좋은 책
109,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-28,4,"처음엔 좀 비싸다는 느낌이었는데, 만족이어요"
110,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-05,4,it를 이해하기 위해...
111,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-03,1,"비전공자를 위한 것이 아니라 개발 초보자가 보아야 할것 같고 제목은 초보개발자를 위한책으로 해야 될 것같습니다. 저처럼 대화를 할떄 지식이 없어서 구매한 사람은 실망 했습니다."
112,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-08-18,4,저자의 경험을 바탕으로 쉬운 용어와 예시를 잘 제시합니다. It비전공자인 기획자가 개발업무를 이해하기 쉽게 도와주네요.
113,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-31,4,it지식 처음 배우는 분들이 읽기에 아주 좋습니다.
114,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-18,4,IT 업계에서 접할 수 있는 용어들에 대해 쉽게 이해할 수 있도록 쓰여졌습니다. 개념적으로 큰 틀을 잡기 좋은 책입니다.
115,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-30,4,쉬워요~
116,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-25,4,정신차려보니 반을 읽었어요. 술술 읽혀요!
117,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-20,4,이 시대를 살아가면서 꼭 필요한 상식을 잘 정리해 놨습니다.^^
118,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-19,4,좋아요
119,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-18,4,좋아요
120,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-10,4,"문과 출신이라 IT에 관한 기초 지식을 얻고자 구매했고, 내용과 편집은 괜찮았으나 분량을 좀더 늘려주었더라면 어땠을까 싶네요."
121,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-03,4,아무것도 몰라도 편하게 읽기 좋습니다
122,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-10-25,4,정말 쉽고 잘 읽히게 쓰셔서 정말 잘 읽었습니다!
123,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-10-02,4,IT 개념을 쉽게 설명했어요
124,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-29,4,비전공자도 쉽게 읽을 수 있을만큼 잘 작성되어있습니다
125,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-27,4,그림도 첨부되어 있어서 유용합니다
126,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-22,4,비전공자한테는 정말 추천하는 책입니다. 설명이 정말 잘 돼있어요
127,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-08,4,좋아요'!!!!!!!!!
128,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-08-29,4,말 그대로 비전공자라 제목만 보고 구입했습니다.
129,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-08-28,4,정말 비전공자를 위한 책 답네요 좋습니다!!
130,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-08-22,4,좋아요!
131,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-08-21,1,"개념에 대한 설명을 위키백과 그대로 퍼온 쓰ㅡ레기같은 책. 저자가 개념 설명에 대한 개념이 부족한건지, 자신의 얕은 지식을 자랑하는건지 의도를 모르겠음. 이딴 책 살바에 그 돈으로 더욱 유용한 일을 할 수 있을 것."
132,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-11-06,3,비전공자입니다. 책 내용은 매우 좋습니다. 그러나 가격에 비해 내용이 적다는 생각이 큽니다.
133,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-05-04,4,급변하는 디지털 환경 속에서 세상의 변화에 부응하고 주도적으로 it 세상을 이해하고 적응하고 싶어 구매했습니다.
134,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-05-01,4,조금은 IT에 대해 이해했지만 여전히 어렵기는 해요 반복해서 읽어볼게요
135,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-04-24,4,전공자가 아닌데 호기심으로 접하고 싶었던 분야로 초반부터 뭔말인지 몰라 포기한적이 종종 있었는데 좀 이해가 가도록 쉽게 예를 들어가며 풀어줬습니다. 특히 개발자 기획자 디자이너간의 커뮤니케이션 불통문제를 찝어줘서 일하다가 갑갑한 분들을 위한 설명서 같네요
136,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-03-16,4,현대상식입니다
137,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-03-07,4,it 교양을 신청하였는데 수업 듣기전 이 책을 읽으니 넘 좋았어요
138,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-17,4,잘받았습니디ㅏ. 잘읽을게요
139,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-16,4,이쪽 종사자로서 일하면서도전체적인 그림이 그려지지않아 다시한번공부하려고샀습니다
140,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-15,4,얇고 글씨도 크고 책 크기도 커요. 정말정말 1도 몰라서 사봤어요
141,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-10,4,이해안되는 번역본들로 IT도서가 읽기 싫어지는 사람들에게 쉽게 설명되어 읽기 편해서 도움이 될 책입니다.
142,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2021-01-09,4,너무좋은책
143,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-31,4,내가 찾던 책
144,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-31,4,가볍게 읽기 좋습니다. 이해도 잘되고 재미있어요.
145,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-24,4,유용합니다
146,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-23,4,비전공자가 It 회사에서 일할 때 필요한 지식을 이해하기 쉽게 설명해주는 책입니다.
147,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-21,4,도움이 많이 되었습니다.
148,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-20,4,유용
149,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-16,4,입문서입니다. 용어가 낯선 분들께 매우 강추
150,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-12-01,3,좀 어렵지만 잘 읽히고 유용할 것 같아요!
151,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-11-09,4,쉽게 풀어져있어서 읽기 좋아요
152,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-10-21,4,깊게 설명하지 않고 어려운내용이 앖어서 좋아요 잘 이해되고 도움이 됩니다
153,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-10-11,4,비전공자인데 도움 많이 됐어요
154,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-24,4,좋아요 학습열심히하겠습니다 ㅎㅎ
155,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-18,4,좋아요~
156,기술/컴퓨터,비전공자를 위한 이해할 수 있는 IT 지식,2020-09-07,4,좋아요
