part,title,rating,text
경제/경영,돈의 속성(200쇄 리커버에디션),4,유투브내용보다가책사서봤는데내용이좋아요
경제/경영,돈의 속성(200쇄 리커버에디션),3,좋은 책이에요~ 주변에 추천해주고 싶어요
경제/경영,돈의 속성(200쇄 리커버에디션),4,왜 3년 연속 탑인지 알겠습니다 감사해요
경제/경영,돈의 속성(200쇄 리커버에디션),4,잘읽었습니다 어떻게 보면 어럼풋이 알고 느끼고 있었지만 실천하지 못했던부분을 다시 명확하게 정리할수있었던 책이었습니다. 다시한번 가다듬고 부자의 길을 걷겠습니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈에 관한… 뿐만 아니라 삶의 전반적인 태도에 대해 돌아보게 만듭니다. 항상 정갈하고 천박하지 않게 살아야겠다는 생각이 듭니다… 부자가 되는 길을 선택할 수 있다는 저자의 말이 인상 깊네요.
경제/경영,돈의 속성(200쇄 리커버에디션),4,아빠가 좋아하세요! 감사합니다!
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈을 대하는 자세 및 다루기 위한 능력에 대해 고견을 들을 수 있어서 좋았습니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,유익한 책이였습니다ᆢ
경제/경영,돈의 속성(200쇄 리커버에디션),4,"그렇다. 나는 돈을 너무 함부로 대하고 있었다. 한 두번의 대운에 능력을 과신했고, 실패는 단지 운이 없었다고 현실을 외면하고 있었다."
경제/경영,돈의 속성(200쇄 리커버에디션),4,재밌게 잘 읽었어요:)
경제/경영,돈의 속성(200쇄 리커버에디션),4,예전에 이 책을 읽고 돈에대한 가치관이 잡혔던터라 이번엔 지인에게 선물로 보냈습니다. 지인역시 저처럼 큰 얻음이 있으리라 확신합니다. 좋은 책입니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,아주 좋은 금융입문서
경제/경영,돈의 속성(200쇄 리커버에디션),4,제목에 이끌려 구매했는데 잘 읽히고 좋네요
경제/경영,돈의 속성(200쇄 리커버에디션),4,엄청 유명한 책이라 믿고 구매했습니다. 아직 읽어보진 않았지만 엄청 기대되네요.
경제/경영,돈의 속성(200쇄 리커버에디션),4,재밌게 잘 읽었어요:)
경제/경영,돈의 속성(200쇄 리커버에디션),4,예전에 이 책을 읽고 돈에대한 가치관이 잡혔던터라 이번엔 지인에게 선물로 보냈습니다. 지인역시 저처럼 큰 얻음이 있으리라 확신합니다. 좋은 책입니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,아주 좋은 금융입문서
경제/경영,돈의 속성(200쇄 리커버에디션),4,제목에 이끌려 구매했는데 잘 읽히고 좋네요
경제/경영,돈의 속성(200쇄 리커버에디션),4,엄청 유명한 책이라 믿고 구매했습니다. 아직 읽어보진 않았지만 엄청 기대되네요.
경제/경영,돈의 속성(200쇄 리커버에디션),4,기본 원리 속상을 잘담아냈네요
경제/경영,돈의 속성(200쇄 리커버에디션),4,켈리최 회장님의 책속에서 나오셨던 분의 책^^잘받았습니다 천천히 읽고 있습니다 감사합니다
경제/경영,돈의 속성(200쇄 리커버에디션),3,내용좋고 인기베스트 셀러네요
경제/경영,돈의 속성(200쇄 리커버에디션),4,도서관에서 빌려 읽다가 소장하고싶어서 구매했습니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,편하게 읽을 수 있었습니다. 유익해요.
경제/경영,돈의 속성(200쇄 리커버에디션),4,이책 문구가 제마음을 움직였고 정확한 삶의목표를 한마디로 정리할수있는 계기가되었습니다 그렇게 살것이며 노력할거예요! 막연했던게 정리되었어요
경제/경영,돈의 속성(200쇄 리커버에디션),4,경제 이약기를 편하게 쓰셨네요. 잘읽었습니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,유익한 책입니다 추천합니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,유익한 책입니다 추천합니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,워낙 유명한 책이라..빌려보고 다시 읽으려고 구매했어요
경제/경영,돈의 속성(200쇄 리커버에디션),4,나에게 돈이 모이지 않는 이유를 잘 설명해 주는 책이네요. 돈 버는 방법을 나열한 잭은 아니고 인생의 철학서 같은 책입니다. 그런데 지루하지 않네요. 본인이 부자되는 상상을 하면서 읽어보면 좋을 책인 것 같습니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,잘 읽었습니다 감사합니다 :)
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈에 대한 관점과 많은 것을 배우는 좋은 책입니다!
경제/경영,돈의 속성(200쇄 리커버에디션),4,선물용으로 구매합니다~
경제/경영,돈의 속성(200쇄 리커버에디션),4,이제 알게된 내용을 실천하면 되겠네요
경제/경영,돈의 속성(200쇄 리커버에디션),4,머리를 맞은 기분이었습니다. 너무 좋은 내용입니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,요즘같은 시기엔 정독해야 할 도서
경제/경영,돈의 속성(200쇄 리커버에디션),4,반드시 읽어봐야할 필독서네요. 반복해서 계속 읽어봐야할 책
경제/경영,돈의 속성(200쇄 리커버에디션),4,책 구입해서 읽기 정말 잘한듯 합니다. 많은 동기부여 및 자극이 되었습니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,서점에서 보고 구매했는데 좋은 자극을 주는 책이네요
경제/경영,돈의 속성(200쇄 리커버에디션),3,돈을 이해하라....
경제/경영,돈의 속성(200쇄 리커버에디션),4,현상황에 좋은 책 입니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,기존의 생각을 많이 다 잡아주고 의욕을 북돋아 주는 책!
경제/경영,돈의 속성(200쇄 리커버에디션),4,좋아요 술술잘익히구요. 생각하게 만드는책. 유용한정보도 있구요♡
경제/경영,돈의 속성(200쇄 리커버에디션),4,김승호 회장님의 돈에 대한 철학을 느낄수 있는 책. 감명깊게 읽었급니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,"오래전에 구입했었고 이번이 두번째네요.
다시 돈의 속성을 공부하게 되네요 !!"
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈의 의미에 대해 다시 한먼 생각해 봅니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈의 속성을 좀 알아 보려고 합니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,내용이 쉽고 이해하기 좋아요
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈에 대하여 생각해봅니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,정독으로 일독 권합니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,여러 번 지인들에게 선물한 책입니다. 다들 좋아해주시더라고요^^
경제/경영,돈의 속성(200쇄 리커버에디션),4,기대하며 읽고있습니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,참 좋은 책입니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,선물용으로 구입했어요^^
경제/경영,돈의 속성(200쇄 리커버에디션),4,짧막짧막해서 읽기편해요 개정증보판이라 후속얘기도있어 더 좋네요 여러번 읽어보려고요~!
경제/경영,돈의 속성(200쇄 리커버에디션),4,짧막짧막해서 읽기좋아요 여러번 읽어보려고요
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈에 대한 개념이 없던 제게 돈 쓰는 법을 제대로 일 깨워 줄 아주 좋은 책인 것 같습니다 잘 읽을게요~!!��
경제/경영,돈의 속성(200쇄 리커버에디션),4,꼭 읽어 보시길 권합니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,리커버에디션이 나와 구매했습니다
