part,title,rating,text
교양과학,코스모스,4,예전에 도서관에서 빌려서 읽었다가 제가 딱 원했던 내용이고 재미있고 흥미로워서 구매까지 하게 됐습니다. 두껍지만 한 챕터씩 읽는다 생각하면 크게 부담스럽디 않아요.
교양과학,코스모스,4,코스모스에 대한 여러가지 과학 사실들을 종합적으로 망라한 책입니다! 한번 정독하시는것을 추천드려요
교양과학,코스모스,4,지구에 인간으로 태어났다면 반드시 읽어 볼 가치가 있는 책이라 생각됩니다.
교양과학,코스모스,4,보급판이지만 책이 너무 좋아요 우주는 정말 신비로워요
교양과학,코스모스,4,방학동안 정독하려고 미리 구매합니다.
교양과학,코스모스,4,우주를 사랑하는 사람들의 시선과 발자취를 따라 우주를 알아가니 좋네요.
교양과학,코스모스,4,기대다 되는 책입니다
교양과학,코스모스,4,포기하지 않고 끝까지 읽어볼게요
교양과학,코스모스,4,읽어보아야 할 책이라는 생각이듭니다
교양과학,코스모스,4,이해할수있을지 잘모르겠지만... 기대됩니다...
교양과학,코스모스,4,생각의 폭이 넓어지는 책입니다. 가만히 있으면 늘 하던대로만 하는데 세상의 여러면을 알고 변화할 수 있게 하네요
교양과학,코스모스,4,잘 정리되어 있는 도서라 구매하였습니다.
교양과학,코스모스,4,예전에 아빠가 산 하드북이 오래돼서 아이가 새로 사달라고 구입 잘 읽지는 않지만 언젠가는 읽겠죠
교양과학,코스모스,4,코스모스 두께만 보고 겁나지만 온가족이 한번 열심히 읽어보려 합니다
교양과학,코스모스,4,두고두고 천천히 읽어볼계획입니다
교양과학,코스모스,4,읽고 싶었던 책이라 구매했어요 어려운 주제라고 생각했는데 쉽게 읽히는 것 같아요
교양과학,코스모스,4,아이와 함께 읽기시작했어요 완독향해 고고!
교양과학,코스모스,4,배송이 무척 빨랐습니다. 잘 읽겠습니다.
교양과학,코스모스,4,진짜두껍긴해여ㅎㅎ잠올듯
교양과학,코스모스,1,물리학..은 재미가..없..어요..
교양과학,코스모스,4,책 읽는동안 경이로웠다
교양과학,코스모스,4,보급판으로 너무 벽돌책스럽지않고 가벼운느낌으로 다가와서 좋아요.
교양과학,코스모스,4,읽는 데 시간은 걸리지만 우주의 무한한 영역에 대한 수수께끼를 풀 수 있는 책입니다.
교양과학,코스모스,4,우리의 근원에 대해 다가갈 수 있는 책
교양과학,코스모스,4,고전이라길래 삿음 기대됨
교양과학,코스모스,4,좋아요 좋아요 좋아요 좋아요
교양과학,코스모스,4,"우주, 생명과 나 자신의 기원에 대한 탐구에 책. 어린 시절 매일 밤 하늘의 별을 보면 했던 생각들을 다시 떠올게했습니다. 저 별들은 어디에 있는것일까, 저곳은 어떤 세상일까, 내가 있는 이곳은 무엇일까, 나는 무엇일까.. 이제 이 책을 보고 또 생각을 해봅니다. 근원으로 내려가면 우주의 구성과 지구와 나의, 생명의 기원은 연결되어있고 같구나. 생명체만이 아니라 이 세상 모든 물질이 그 기원과 근원은 같은 것이 아닐까.. 그렇다면 우주 저 먼곳을 알고싶고 보고싶다."
교양과학,코스모스,4,새로운 사실들을 알 수 있어서 넘 좋았고 재미있어요.
교양과학,코스모스,4,동아리활동 책으로 선택했습니다. 너무 기대되네요!
교양과학,코스모스,4,500쪽부터는 사이언톨로지인가?했지만 ㅎㅎㅎ 그럭저럭 그 이전패이지까지는 정말 재밌게 단숨에! 잘 읽었습니다 강추합니다!
교양과학,코스모스,4,과학 교양서를 가장한 이 시대 최고의 인문 서적이며 문학 서적이라고 감히 주장합니다. 역자(홍승수)의 번역도 굉장히 훌륭합니다. 자주 읽는 분야가 아니라 과학 지식을 이해하는 데 너무 힘들기도 했지만 작가는 그런 독자들에게 좌절감을 느끼게 하려 이 책을 쓴 게 아니었습니다코스모스의 구성원인 지구의 독자들에게 코스모스를 받아들일 준비가 되어 있는지 그 태도를 묻고 있습니다. 그럴려면 파충류와 다른 인간만이 사고하고 행동할 수 있는 특징은 어디에서 나오는가에 대해 고찰하고 있습니다. 저처럼 과학에 '과'도 모른다고 이책을 그저 스쳐지나치지 않기를 바랍니다. 이 시대 최고의 사상가가 전한 마음 따뜻한 격려와 충고를 집에서 만낄할 수 있길 기원합니다. 너무나 재미있게 잘 읽었습니다. 그리고 번역하신 홍승수'님께도 너무너무 훌륭한 번역 감사하단 인사 드립니다.
교양과학,코스모스,4,책이 가볍고 좋아요
교양과학,코스모스,4,이 유명한 책을 이제야 읽네요
교양과학,코스모스,4,중학교시절의 tv 다큐 시청이 어렴풋이 생각나서 읽게 되었고 앤드오브타임처럼 물리학적 소양이 부족했지만 그래도 감명 깊게 읽었다.
교양과학,코스모스,4,과학을 좋아하는 중딩아들에게 선물했어요
교양과학,코스모스,4,누구에게나 유익한 도서입니다~~
교양과학,코스모스,4,"두껍지만, 왜 두꺼운지 읽다보면 알수있는 책. 그리고 책의 두께를 무시할 정도로 재밋게 읽히는 책"
교양과학,코스모스,4,정독하기에 좋은책입니다
교양과학,코스모스,4,"140억 년의 우주역사를 담아내고 있다. 우주의 탄생부터 천문학·물리학의 역사, 달 탐사와 인공위성, 인류의 이주 행성 탐사에 이르기까지..."
교양과학,코스모스,4,책을 열기전까지는 몰랐습니다. 훌륭한 저서입니다
교양과학,코스모스,4,이책을 이제야 읽다니...
교양과학,코스모스,1,한달 걸려 받았는데 표지와 내용이 거꾸로 인쇄돼있내요 교환 신청했으나 택배 파업이 언제 풀릴지 모른다며 임의 취소함 1:1문의 남겼으나 답변 없음 며칠째 몇시간씩 통화 시도 했으나 통화불능 검수없이 보내는게 한두번도 아님
교양과학,코스모스,4,좋은정보 감사합니다!
교양과학,코스모스,4,내용이 워낙 많아 읽는데 오랜시간이 걸렸습니다 마지막에 번역할때 어려움을 들으니 이 책을 쉽게 읽을수있는것에 감사합니다
교양과학,코스모스,4,보급판으로 만났습니다.
교양과학,코스모스,4,필도서같은 코스모스 이번엔 정복해보려구요
교양과학,코스모스,4,명불허전입니다. 역시 많이 팔린 책은 이유가 있군요
교양과학,코스모스,4,보급판이라 좋아요.
교양과학,코스모스,4,재밌어요
교양과학,코스모스,4,"두께가.. wow...
잘 읽어보겠습니다"
교양과학,코스모스,4,워낙 유명해서 기대돼요
교양과학,코스모스,4,잘 읽었습니다.
교양과학,코스모스,4,방학동안 읽고 있습니다.
교양과학,코스모스,3,생각보다 잘 읽히고 재밌음
교양과학,코스모스,4,무척 읽고 싶었던 책인데 잘 읽겠습니다
교양과학,코스모스,4,"쉽게 책장이 넘어가는 책들과 달리 독서의 깊이, 희열을 느끼게 해주네요"
교양과학,코스모스,4,시간가는 줄 모르게 읽었네요. 두고두고 다시 읽고 싶은 책이네요...
교양과학,코스모스,4,재미있게 술술 읽히는 책입니다.
교양과학,코스모스,4,진작 읽어봤어야 했던 유명한 책.
교양과학,코스모스,4,책 두께가 상당하네요. 하나도 빠짐없이 읽으려고 합니다.
교양과학,코스모스,4,좋습니다 책이 좋아요 감사합니다
교양과학,코스모스,4,칼 세이건이 펼쳐 보이는 대우주의 신비
교양과학,코스모스,4,굉장히 많은 생각거리를 던져주는 책인거 같아요. 잊혀질만하면 또 읽을거에요!!
교양과학,코스모스,4,소장용으로 구매 했어요. 읽을수록 상식에 도움이 되네요.
교양과학,코스모스,4,어렵지만 다 읽고 나면 뿌듯해지는 동시에 나의 지식이 확장되는 느낌을 몸소 체험할 수 있다.
교양과학,코스모스,4,칼 세이건이 펼쳐 보이는 대우주의 신비.
교양과학,코스모스,4,어려운 책이라 고민했는데 6학년 생각보다 잘 읽어 나가네요
교양과학,코스모스,4,우주와 인간에 대한 장엄한 이야기
교양과학,코스모스,4,전설적 고전.칼 세이건의 코스모스는 대단하다. 영화도 추천.
교양과학,코스모스,3,과학계 베스트셀러 코스모스 보급판이 있어 구매해봅니다
교양과학,코스모스,4,"아주 오래전에 읽었지만...
단순한 우주, 별자리에 대한 이야기를 넘어서는 웅장하고 가슴 설레이기에 충분한..."
교양과학,코스모스,4,주로 오디오북으로 들으려고 샀어요^^
교양과학,코스모스,4,기대됩니다~ 아직 초반부 읽고 있는데 차근차근 정독할겁니다
교양과학,코스모스,3,잘 봤어요.
교양과학,코스모스,4,좋은책 잘 읽어보겠습니다.
교양과학,코스모스,4,아이가 잘 읽고 있어요. 좋아요.
교양과학,코스모스,4,이렇게 훌륭한 책을 저렴하게 구입하게 해주셔서 감사합니다.
교양과학,코스모스,4,정말 좋아요 강추입니다
교양과학,코스모스,3,정독하겠습니다 유익할 것 같아요
교양과학,코스모스,4,보급판으로 나와서 두껍지만 가벼운 편이라 들고 다닐 수 있어 좋아요
교양과학,코스모스,4,"칼 세이건 '코스모스' 오랜만에 과학분야 책을 보게되었는데, 좀 힘들지만 끝까지 정독합니다."
교양과학,코스모스,4,우리가 이 세상을 살면서 한번쯤 꼭 읽어봐야할 책이 아닐까합니다. 유명한 책은 그 이유가 있는 것 같습니다.
교양과학,코스모스,4,소장하기에도 좋은 책~
교양과학,코스모스,4,우주에 대한 궁금증과 상상력을 유발한다.
교양과학,코스모스,4,진짜 벽돌책이네요 양장본 사고싶었는데 너무 비싸서 대신구매했어요 너무 좋아요
교양과학,코스모스,4,이번에도 잘 받았어요 묵직한 책이지만 가독성좋고 유익해요~
교양과학,코스모스,4,질 읽어 보려구요 좋은 책입니다
교양과학,코스모스,4,중3아들이 재밌게 읽었대요^^
교양과학,코스모스,4,드디어 읽어보네요 잘 읽고 있습니다
교양과학,코스모스,4,우주와 인간에 대한 경이로움을 느낄 수 있다.
교양과학,코스모스,4,누구나 재미있게 읽을 수 있는 책입니다
교양과학,코스모스,3,"우주의 기원, 지구의 기원. 뭔가 한없이 작아지는기분 이해하려고 하기보단 가볍게 읽는것이 좋을 듯"
교양과학,코스모스,4,책이 상당히 두꺼워요 기대 됩니다
교양과학,코스모스,4,상당히 두꺼운 책이네요 내용이 기대됩니다
교양과학,코스모스,4,"상당히 두껍지만..그래도 꼭 읽고싶은 그런 책 입니다.한 장,한 장 읽을수록 많은 배움을 얻어가는 책, 감사합니다"
교양과학,코스모스,4,아이가 티비보다가 사달래서구매했어요 과학에관심이 많은 녀석인데 찾아가며보네요
교양과학,코스모스,4,좋아요좋아요좋아요좋아요좋아요
교양과학,코스모스,4,조아요 재밌고 유익합니다
교양과학,코스모스,4,도움이 되었습니다.
교양과학,코스모스,4,오랜만에 좋은책 읽게되어 기대 됩니다
교양과학,코스모스,4,우주에 대해서 정말 재밌있고 유익하게 담은 책이였습니다:)
교양과학,코스모스,4,책의 가독성이 너무 좋고 정말 최고의 책이라고 생각합니다!!
교양과학,코스모스,3,책이 후덜덜하게 두껍네요. 천천히 정독할 예정입니다
교양과학,코스모스,4,두껍지만 읽어봐야 하는 책
교양과학,코스모스,4,왜 이렇게 유명한 책임지 알게 되었습니다..!
교양과학,코스모스,4,영원한 고전 오래전에 읽고 다시 구입해서 또 읽은 책
교양과학,코스모스,4,여름방학동안 중학생아이 읽으라고 샀는데 잘 읽을지 모르겠네요~
교양과학,코스모스,4,"필독서이자 강력 추천하는 책.
의식의 크기가 커지고 과학이야기를 들으면서 철학을 생각하게 되는 정말 최고의 책. 인생에서 책을 5권만 꼽는다면 무조건 들어가게 되는 책. 수식어구는 너무나 많지만 읽어보지 않는다면 무슨 소용일까? 그 두꺼움에 놀랐지만 생각보다 쉬이 읽힌다.
쫄지말고 읽다보면 경이로움에 빠지고 다 읽고 나면 뭔가 바뀐 자신을 느끼게 된다. 정독으로 일독했지만 다시 한번 읽어야할 책입니다."
교양과학,코스모스,4,잘 읽어 보겠습니다 생각보다 많이 두껍네요
교양과학,코스모스,4,흥미로운 책이네요 꼭 읽어보세요^^
교양과학,코스모스,4,천문을 좋아해서 구매하였고 앞으로 사랑받는 책으로 되었으면 하네요 ..
교양과학,코스모스,3,"어려운 책이다, 올해 안에 다 읽을 수 있을지 미지수다.."
교양과학,코스모스,4,칼 세이건이 어떤사람인지 잘 알수있는 책입니다. 추천해요
교양과학,코스모스,4,두께가 좀 되서 오래읽고있어요
교양과학,코스모스,4,우주에 대한 생각이 두려움에서 하나씩 알아가는 기쁨으로 바꿔주는 기회를 제공합니다.
교양과학,코스모스,4,두꺼워서 읽기전에 멈칫했는데 읽기 시작하니까 너무 잘읽히고 내용도 좋아요!!
교양과학,코스모스,4,"선물을 하기 위해 세 권째 구입했습니다. 지구 과학이나 천문학에 별 관심이 없어서 중간 중간 읽기 힘든 부분도 있었지만, 책장을 덮을 때는 훌륭한 철학서를 읽은 것과 비슷한 감동이 밀려 왔습니다. 학창 시절에 이 책을 읽었더라면 어땠을지 여러 생각이 들었습니다. 너무 뻔한 평이겠지만 드넓은 우주에 한 점의 먼지 같은 존재로 살며 지구에 너무 악영향을 미치고 있는 것은 아닌지 반성하게 됩니다."
교양과학,코스모스,3,다 좋은데 새책이 아니라 누가 읽은책이 온것같아요. 책처음부터 끝까지 전체적으로 누런점같은거나 긁힌자국이 있어서 읽는내내 은근 신경쓰였어요.물티슈로 살살 문질러도 안지워지고.. 어차피 소장하면 앞으로 때탈테니까 무시하고 완독했어요. 책내용은 조금 어려웠지만 확실히 유익한 책인것 같아요. 양장본으로 하나 더 구입했어요.
교양과학,코스모스,4,다시 한 번 과학의 중요성에 대해서 알게 돼었습니다
교양과학,코스모스,4,우주 지구 생명 인간 모두의 이야기로 쉽고 재미 있어요
교양과학,코스모스,3,워낙 유명한 책이라 샀는데 생각보다 두껍네요. 찬찬히 읽어보려고요.
교양과학,코스모스,4,우리는 코스모스에 존재한다
교양과학,코스모스,4,우주를 좋아했던 나에게 다시 한번 감동을 준다
교양과학,코스모스,3,잘 안읽힐까 걱정했는데 읽을만해요..
교양과학,코스모스,3,추천받아서 읽습니다. 과학에관심없는데 어렵지 않습니다
교양과학,코스모스,4,경이로운 우주의 세계
교양과학,코스모스,4,배송빨라서 좋았어요! 잘읽을께요~
교양과학,코스모스,4,재미있게 잘 읽힙니다~^^
교양과학,코스모스,4,유명한책 한권씩 있죠 다들
교양과학,코스모스,4,5개월 전부터 읽어야지 읽어야지 했다가 드디어 읽게 되었다. 다소 두껍고 이해하기 어려운 부분도 있지만 소장할만한 가치가 있는 책이고 필독서라고 할만한 책이다.
교양과학,코스모스,4,"음. 정독하며 읽어도 쉽지 않은 부분도 있지만, 이렇게 생각하는 것도 있구나 하면 저자가 대단하게 느껴져요."
교양과학,코스모스,4,추천해요~~~~~~
교양과학,코스모스,4,"인간의 탄생을 우주(코스모스)에서 부터 찾아 인간사회의 평화를 위하여 지구를 아끼고 지켜야 하는 당위성을 담은 아름다운 서적, 코스모스 --&gt; 총균쇠 --&gt; 사피엔스 순으로 읽는것을 추천 드립니다."
교양과학,코스모스,4,우주 ㆍ천문ㆍ물리 의 궁긍증을 풀어주는 꼭추전하고싶은 코스모스 추천합니다
교양과학,코스모스,4,강박 완화에 도움이 될 거 같아요
교양과학,코스모스,4,"마음을 울리는 걸작, 내가 살아있을 때 읽을 수 있어서 다행인 책"
교양과학,코스모스,4,좋아요! 책 분실하여 다시 재구매 했슴다...
교양과학,코스모스,4,"코스모스..제목은 알고 있었지만 왠지 어려울것 같고 너무 두꺼워 포기할것 같아 몇년을 망설였는데.. 전혀그럴필요가 없었습니다. 글을 잘 쓰시고, 번역도 잘 해 주셔서 잘 읽혔고.. 우리가 우주에서의 위치가 어떻게 되는지 구체적으로 글씨로 확인하는순간..아..라는 깨우침이 왔습니다. 현재 세상 이슈들이 실현되는순간 우리도 그리 잘난 사람이 아님을 뒤늦게 후회할지도.. 정말 파충류 기질을 가지고 있나 의심도해보고..^^ 다방면에 많은 이야기를 해주셨고, 많은 가르침을 받았습니다. 이런 책을 놓치지 않고 읽어서 다행입니다. 도전하시길요~~"
교양과학,코스모스,4,인간으로써 받아들이는 우주 삼라만상 그 중 과학으로 밝혀진 사실들에 관하여 배움을 주는 책
교양과학,코스모스,1,교보문고 믿고 구매했는데 책 상태가 엉망이네요..
교양과학,코스모스,4,보급판으로 구매해서 유익한내용 잘읽었습니다.
교양과학,코스모스,4,아름 다운 봄에 행복을 더합니다♡
교양과학,코스모스,4,워낙 유명한 책이라 많은 설명이 필요 없을 것 같습니다. 읽으면서 꿈을 꾸는 기분이었어요.
교양과학,코스모스,4,칼세이건의 모든것이라는 생각이드는 책을 만난듯 합니다. 열심히 아껴 읽고 있어요. 칼세이건의 다양한 책을 연결해서읽어보려고 계획중입니다
교양과학,코스모스,4,학교에서 수행평가로 채택하게 되었는데 지금 읽기에는 조금 어려운 면이 있긴 하지만 유용하네요
교양과학,코스모스,4,말해뭐해.. 정말 좋네요
교양과학,코스모스,4,베스트셀러라 읽어보고 싶은 마음이 커서 구입해봤는데 책의 두께가 5cm도 넘는 방대한 양에 또한번 놀랐습니다. 짬짬이 잘 읽어보겠습니다
교양과학,코스모스,4,"우주에 관한 막연한 호기심이 들어서 집어들었는데, 사실 처음엔 엄청난 두께에 기겁했습니당... 근데 두께가 무색하게 술술술 잘 읽혀요! 고등 지구과학에서 배우는 내용 거의 수록돼 있어서 왜 청소년 권장도서라는지도 알겠고 진짜....진짜 재밌습니다 뼛속까지 문과인 저도 이해가 술술 돼요."
교양과학,코스모스,4,좋아요 잘읽히네요 굿
교양과학,코스모스,3,생각보다 책이 많이 두꺼워서 엄두가 안났는데 읽어보니 읽기 재밌어요 좋아요
교양과학,코스모스,4,학교 과학도서 활동시간에 읽는더ㆍ 정말 명작이네요
교양과학,코스모스,4,다양한 분야 꼭 필요한 도서
교양과학,코스모스,4,추천합니다.
교양과학,코스모스,4,드디어 샀다.
교양과학,코스모스,4,지금까지 읽어본적 없는 분야의 책이라 공부하는 느낌으로 읽고 있어요. 좋아요.
교양과학,코스모스,4,내용이 궁금해서 구매함
교양과학,코스모스,4,유익한 책입니다!!
교양과학,코스모스,4,여러번 사고 또 시간이 흘러 또 사서 다시 읽어도 전혀 아깝지 않은책~
교양과학,코스모스,4,유용해요
교양과학,코스모스,4,우주는 우리와 같고 우리는 곧 우주다. 범아일여의 뜻이 여기에도 있네요.
교양과학,코스모스,4,추천해요!
교양과학,코스모스,4,원서로도 한번 읽고 싶네요
교양과학,코스모스,1,잘 읽을게요
교양과학,코스모스,4,이야기 듣는것처럼 술술 잘읽힙니다. 과학을 재밌게 접할 수 있어서 좋아요.
교양과학,코스모스,4,"흥미롭게 잘 읽고 있습니다.
책은 두껍지만 읽기에는 무리가 없습니다.
우주에 대해 다시 한 번 떠올려보는 시간이었습니다."
교양과학,코스모스,4,시작하기까지의 결심은 어렵지만 새로운 눈을 뜨게 해주는책
교양과학,코스모스,4,유용하게 잘 읽었습니다.
교양과학,코스모스,4,참 재밌습니다. 잘 읽혀요
교양과학,코스모스,4,한번씩 호기심을 자극하기위해 읽기좋아요
교양과학,코스모스,4,아직모르겠어요
교양과학,코스모스,4,기대됩니다
교양과학,코스모스,4,모르던 사실을 알게되었다
교양과학,코스모스,4,아이가 무척 좋아합니아 어려울줄 알았는데 흥미진진하게 읽네요
교양과학,코스모스,4,훌륭한 기록
교양과학,코스모스,3,보급판도 괜찮아요.
교양과학,코스모스,4,창 재밌습니다
교양과학,코스모스,4,우주에 관심을 가지자 싸우지 말자
교양과학,코스모스,4,생각보다 아이가 무척 흥미진진해하며 재미있게 읽어요
교양과학,코스모스,4,재미있어요!
교양과학,코스모스,4,담임쌤이 추천해주신 책인데 어려워요.
교양과학,코스모스,4,좋아요.
교양과학,코스모스,4,책을 읽는 재미를 느낄 수 있게 해준 책입니다.
교양과학,코스모스,4,소장하고 싶어서 구입했어요
교양과학,코스모스,4,문과출신으로 어렵겠지만 정독하고 있습니다!
교양과학,코스모스,4,좋아요~
교양과학,코스모스,4,우주의 신비함을 느낄 수 있다
교양과학,코스모스,4,많은 꿈을 심어주는 책이다. 단지 천문학에 관한 내용이 아니라 다양한 학문을 통해 인간을 조망하게 해준다. 중간중간 어려운 내용도 있지만 칼 세이건의 열정이 보인다. 다만 나온 지 꽤 지난 책이라 더 발견되고 정리되어서 틀린 내용이 좀 있다 그러나 옮긴이가 이를 또 정정해주고 있기도 하다. 물론 과알못이라 내가 판단하기 어려운 부분이 있지만 한번쯤 읽어볼 필요가 있는 책이다.
교양과학,코스모스,3,"언제나 우주가 좋은 이유, 우주가 낭만적이고 아름답게 남아있을 수 있는 것은, 내가 가보지 못한 곳이기 때문에. 그렇기에 오늘도 우주를 꿈꾼다."
