part,title,rating,text
인문,사피엔스,4,인간의 역사에 대해 전체적으로 알 수 있어 좋아요
인문,사피엔스,4,과학의 혁명이 인류 스스로 무지를 인정하고 전대미문의 힘을 얻기 시작했다는 사실이...놀라웠다
인문,사피엔스,4,인류학에 대해 잘 설명해줘요
인문,사피엔스,3,살짝 어려워요 그래도 읽어볼만합니다
인문,사피엔스,3,살짝 어렵네요 ㅠㅠ
인문,사피엔스,3,"아직 읽진 못했지만, 기대 됩니다."
인문,사피엔스,4,내용 너무 좋습니다^^
인문,사피엔스,3,좋은 책입니다. 추천합니다.
인문,사피엔스,4,진짜 책 좋습니당
인문,사피엔스,4,스테디셀러라 구입했어요. 유익해요.
인문,사피엔스,4,인류사 명고전
인문,사피엔스,4,진짜 좋아요! 추천합니다!
인문,사피엔스,4,추천합니다!
인문,사피엔스,4,이북으로 가지고 있는데 아무래도 책이 좋을것 같아서 재구매 했습니다.
인문,사피엔스,4,재미있습니다. 어떤 새로운 법칙을 배운다기 보다는 지금까지 주어진 지식들을 다른 방향으로 보게 하는 책이라고 생각됩니다.
인문,사피엔스,4,시작은 쬐금 어려워요^^
인문,사피엔스,4,잘 읽었습니다~ㅎㅎ
인문,사피엔스,4,괜히 베스트셀러가 아닙니다. 너무 좋아요
인문,사피엔스,4,나의 정체성에 대해 생각해 볼 수 있는 계기가 되는 책으로 모든분들이 읽어볼만한 가치가 있는 책이에요 추천
인문,사피엔스,4,워낙 방대한 양의 정보가 있다보니 읽기 쉬운 편은 아니지만 좋은 것 같아요.
인문,사피엔스,4,아직읽지는못했지만 평보면 만족할듯
인문,사피엔스,4,유발하라리작품 생각보다 쉽게 읽히고 재미있어요
인문,사피엔스,4,아직모르겠어요
인문,사피엔스,4,어려운 내용이지만 유익하네요
인문,사피엔스,4,필독서.
인문,사피엔스,4,"유일하게 존재하고 있는 호모 사피엔스 이 책은 인지혁명, 농업혁명, 인류의 통합, 과학혁명의 내용으로 되어 있다."
인문,사피엔스,4,브라잇이 추천해준 책이라 읽었는데 흥미로웠어요!
인문,사피엔스,4,이제서야 읽어본 사피엔스. 왜 사피엔스가 유일한 인류류 남게 되었는지를 10만년 전으로 거슬러 올라가 생각해본다. 인류 문명/문화사를 훑어오며 미래를 전망하고 있는 책. 시대별로 서술하되 논리성을 잃지 않은 저자의 명석함이 돋보이는 책으로 누구에게나 추천하고 싶다.
인문,사피엔스,4,아주 좋은 책입니다.
인문,사피엔스,4,주제가 조금 어려워요ㅠㅠ
인문,사피엔스,3,좀 읽다 쉬고 있어요
인문,사피엔스,3,약간 지루해요
인문,사피엔스,4,유발 하라리의 인류에 대한 깊이 있고 놀라운 통찰력이 있는 작품이다.
인문,사피엔스,4,유발하라리의 인류에 대한 놀랍고도 통찰력있는 너무도 유명한 베스트 셀러작이리라서 리뷰가 무슨 소용인가 싶을 정도다.
인문,사피엔스,4,영상이나 리뷰나 띠지에 써진 말들을 봤다. 요즘 정말 많은 사람들이 관심을 가질만한 사건같다는 생각을 했다. 이 시리즈 3부작인 걸로 알고 있는데 끝까지 잘 읽고 싶다는 욕구가 마구마구 들게 해주는 책이다.
인문,사피엔스,3,"인간의 역사와 문화, 이데올로기(경제- 자본주의. 종교)에 관한 연결고리를 하나씩 꿰어 나가는 느낌이 들었습니다. 인류의 역사와 미래에 대해 조금이나마 고찰할 수 있는 글입니다."
인문,사피엔스,4,"그동안 밀려있던 책들을 완독하고, 비교적 늦었지만 책을 구매해서 읽기 시작했다. 문장이 간결하고 번역도 잘 된듯하다. 사유의 즐거움을 느낄수 있다."
인문,사피엔스,4,정독해요
인문,사피엔스,4,내용자체가 엄청 신선하고 흡입력이 있어요!!
인문,사피엔스,4,오랜만에 책다운 책을 만났네요. 난이도가 좀 있지만
인문,사피엔스,4,여기저기 흩어진 생각들을 모아서 정리해보는 시간을 가지게되네요.
인문,사피엔스,4,한번쯤 읽어보기 좋은책
인문,사피엔스,4,완전 재밌고 내용도 괜춘
인문,사피엔스,4,인류의 진화과정을 흥미롭게 알게 해줍니다. 재밌는책입니다ㅎ
인문,사피엔스,4,소장가치가 있는 책입니다
인문,사피엔스,4,전자책으로 읽다가 너무 답답해서 종이책으로 다시 구매했어요.
인문,사피엔스,4,좋은 책
인문,사피엔스,4,일단 앞부분만 읽고 있는데 재밌네요
인문,사피엔스,4,재밌어요~ 올해 나의 첫번째 책으로 픽!!!
인문,사피엔스,4,이래서 독서가 필요함
인문,사피엔스,4,좋아요. 잘 보고 있습니다.
인문,사피엔스,4,조금 어렵지만. 끈기있게 읽고 있어요 재미있어요^^
인문,사피엔스,4,너무도 읽고 싶은 책이었어요
인문,사피엔스,4,책이 두껍긴하지만 틈틈히 읽는 재미가 있습니다
인문,사피엔스,4,너무 좋아요~
인문,사피엔스,4,"지평이 넓어진 느낌입니다. 7만 년간의 방대한 분량을 훌륭한 스토리텔링으로 이해하기 쉽게 풀어냅니다. 범람하는 지식에 힘들었지만, 열심히 읽고 소화했습니다."
인문,사피엔스,4,좋은책입니다
인문,사피엔스,3,인류문명에 대해서 깊이 생각할 수 있게 해주는 책이네요.
인문,사피엔스,4,빅퀘스쳔이란 방송보고 어떤 사람 어떤 얘긴지 궁금해서 주문했어요 꼼꼼히 정독하려고 합니다
인문,사피엔스,4,재밌네용. 인류학 등등.. 읽어볼만해요
인문,사피엔스,4,괜히 필독서겠는가. 고등학생부터 읽으면 딱 좋을 것 같다.
인문,사피엔스,4,좋은 책 잘 읽을께요
인문,사피엔스,4,책 잘보고 있어요
인문,사피엔스,4,읽고있는중입니다
인문,사피엔스,3,집중해서 읽어야하는 책이네요
인문,사피엔스,4,생각을 많이 하게 되네요
인문,사피엔스,4,재미있어서 착을 놓지 못하겠어요
인문,사피엔스,4,누구나 알고 있듯이 읽기에 좋은 그리고 한번은 읽어 보아도 좋은 책
인문,사피엔스,4,딸아이가 읽겠다는데 응원하고 있습니다..^^
인문,사피엔스,4,정독중입니다 좋은책이네요
인문,사피엔스,4,"책을 읽어가며 유발 하라리의 통찰력과 폭넓은 지식에 굉장히 놀랐고, 그러한 데이터들을 모았다는 것이 대단하다고 생각했다."
인문,사피엔스,4,"역사, 진화, 인류학 등 다양한 분야를 아우르는 통섭적 고찰이 흥미롭다."
인문,사피엔스,4,만족합니다.
인문,사피엔스,4,재미있게 읽겠습니다.
인문,사피엔스,4,명저를 읽기 위해 구입했습니다. 정독할게요
인문,사피엔스,4,논리적이고 정리가 잘된 글이에요
인문,사피엔스,4,지구 대서사시 방대한 스토리에 감동할 준비를 미리 하고 보아야할 책
인문,사피엔스,3,어럽지만 열심히 읽고 있어요
인문,사피엔스,4,인류의 역사를 알수있는 책
인문,사피엔스,4,아직 안읽어봤지만 기대돼요
인문,사피엔스,4,역시 좋아요
인문,사피엔스,4,좋어요
인문,사피엔스,2,유용한 관점들이 몇있지만 책 읽기 즐겁지는 않았다
인문,사피엔스,4,세상을 보는 눈을 더 트이게한다
인문,사피엔스,4,재밌어요
인문,사피엔스,4,기대됩니나
인문,사피엔스,3,괜찮게 잘 읽혔어요
인문,사피엔스,4,유익해요 ^^
인문,사피엔스,3,잘 받고 잘 읽고 있습니다 감사합니다
인문,사피엔스,4,기존의 지식에 반론된 저자의 생각을 읽다보면 어느새 공감하고 있는 나 자신을 보게 될 것이다.
인문,사피엔스,4,"열린 관점, 다양한 관찰, 복합적인 전문화된 여러분야의 학습이 앞으로 중요한 갈이라 느껴지는 글"
인문,사피엔스,4,좋은내용으로 잘 읽겠습니다
인문,사피엔스,4,어려운듯 하지만 정독할랍니다
인문,사피엔스,4,페이지가 좀 있는 편이지만 잘 보고 있습니다.
인문,사피엔스,4,아주 좋습니다 필독
인문,사피엔스,3,"초딩딸램이 사 달라고 해서 샀는데, 아직 안 읽고 있습니다. 이렇게 두꺼운 줄 몰랐나 봐요. 제가 읽고 독서평 다시 올리겠습니다."
인문,사피엔스,4,재밌게 읽고 있습니다. 유익하네요
인문,사피엔스,4,역사를 반추하여 지금을 살아간다
인문,사피엔스,4,정독하면 재밌어요. 모두 행복한 사피엔스가 되길 희망합니다.
인문,사피엔스,4,유발하라리 진정 이야기꾼이네요. 어려울수 있는 내용으로 600페이지에 달하는 이 책이 이렇게 술술 읽히다니...... 도전으로 시작한 책이었는데 정말 그냥 읽혀요~~
인문,사피엔스,4,배송도빠르고 만족합니다.
인문,사피엔스,4,최고의 인문서적 입니다.
인문,사피엔스,4,눈이 침침해 오래 읽지는 못해도 예전에 세계사 읽는 기분으로 읽고 있답니다
인문,사피엔스,4,쉽지않은 책이지만 나름 재미있습니다
인문,사피엔스,4,제레드 다이아몬드의 총균쇠 급 정도는 아니지만 훌륭한 도서이다 공자를 성인이라 하면 맹자를 아성이라하듯이..../
인문,사피엔스,4,디베이트 교재로 구입했습니다
인문,사피엔스,4,필독서입니다
인문,사피엔스,4,난해하지만 도전해 볼 만한 가치가 있습니다.
인문,사피엔스,4,당연시 여기며 살았던 것들에 대한 본질을 설명해주고 있어서 너무 재밌게 읽었어요. 특히 농업혁명 파트 흥미로웠어요 기대를 많이 했어서 실망하면 어쩌나 했는데 문체도 문더더기 없고 깔끔하고 내용도 쉽게 잘 풀어놓았어요. 두번세번 읽으면 더 좋을 책이에요. 아주 만족 :)
인문,사피엔스,4,인류의 문화와 정체성 등을 다른 시각에서 바라보게 만드는 책이다. 제레드 다이마몬드 교수의 평이 틀리지 않았다.
인문,사피엔스,4,선물하기 위해 또 구매합니다.21세기의 필독서.
인문,사피엔스,4,토론교재로 구입했습니다
인문,사피엔스,4,저는 인류의통합까지는 술술 잘 읽혔어요 전반적으로 새로운 시각이 신선했고 나름 공감되는 부분도 있고 배움이 있는 책입니다 같이 구매한 호모데우스도 기대가 됩니다
인문,사피엔스,4,어렵지만 재밌는부분이 있네요
인문,사피엔스,4,우리 인류의 역사를 알 수 있다
인문,사피엔스,4,두꺼운 책을 다 읽었다는 자만심 보다는 새로운 세계에 대한 준비 마음을 가지게 하는 명서
인문,사피엔스,4,한번 읽어 보는게 아니라 두고 두고 볼 책입니다
인문,사피엔스,4,"어려운 책이지만, 읽음으로 지식+1 추가되었습니더."
인문,사피엔스,4,인간에대해 생각해봅니다
인문,사피엔스,4,필독서라고 하여 구입했어요 아직 몇쪽 안읽었지만 재밌을거같아요
인문,사피엔스,4,기대되는 책입니다. 읽는 중~
인문,사피엔스,3,기대되는 책입니다
인문,사피엔스,4,어려운 얘기가 술술 읽혀요
인문,사피엔스,4,내용 신박했다 그걸로 됐다
인문,사피엔스,4,굿굿ㅎㅎ
인문,사피엔스,4,기대 반 걱정 반... 부디 어렵지 않기를...
인문,사피엔스,4,난해한 책이지만...도전^^
인문,사피엔스,4,사피엔스 읽기어려워도 재미나요
인문,사피엔스,4,잘 읽어 보겠습니다
인문,사피엔스,4,너무 좋아요. 꼭 ~~
인문,사피엔스,4,방대한 지식이 너무나 쉽게 한번에 다가온다
인문,사피엔스,4,세상을 보는 예리한 눈
인문,사피엔스,4,요즘 언론에서 많이 언급되는 책이라 읽게 됐는데 재미있습니다
인문,사피엔스,4,초반 부분을 조금 읽었는데 논리적이고 흥미롭습니다
인문,사피엔스,4,생각보다 어렵지 않고 잘 읽힙니다
인문,사피엔스,4,기대됩니다
인문,사피엔스,4,책은두꺼워도 좀느리지만 잘 읽혀요
인문,사피엔스,4,무엇을 예상하고 기대해도 그 이상의 충격을 선사하는 책
인문,사피엔스,4,어렵다고 생각해서 미루고 미루다 이번에 사서 앞부분 읽어봤는데 생각보다 잘 읽히고 내용도 흥미로워요
인문,사피엔스,4,두껍지만 재미있다
인문,사피엔스,4,꼭 읽어봐야 할 책
인문,사피엔스,4,천천히 정독하고 있습니다 책 끝까지 읽고 난뒤를 기대해 봅니다
인문,사피엔스,3,드뎌 이제 읽네여 너무 너무 기대되여 ㅋ
인문,사피엔스,4,어려운 내용을 이야기처럼 이해하기 쉽게 써준 책. 두껍지만 잘 읽혀요! 소장하고 여러번 읽어야 할듯 합니다.
인문,사피엔스,4,꼭 읽어야 할 책!
인문,사피엔스,4,인류의 문명화를 풀어나가는 내용과 관점에서 감탄하게 됩니다! 정독할수밖에 없어요
인문,사피엔스,3,잘읽었습니다
